SK_ID_CURR,TARGET,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,CC_CNT_DRAWINGS_ATM_CURRENT_MEAN,CC_CNT_DRAWINGS_CURRENT_MAX,BURO_DAYS_CREDIT_MEAN,CC_AMT_BALANCE_MEAN,CC_AMT_TOTAL_RECEIVABLE_MEAN,CC_AMT_RECIVABLE_MEAN,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,CC_CNT_DRAWINGS_CURRENT_MEAN,BURO_MONTHS_BALANCE_SIZE_MEAN,BURO_CREDIT_ACTIVE_Closed_MEAN,DAYS_BIRTH,PREV_NAME_CONTRACT_STATUS_Refused_MEAN,BURO_CREDIT_ACTIVE_Active_MEAN,BURO_DAYS_CREDIT_MIN,DAYS_EMPLOYED,PREV_CODE_REJECT_REASON_XAP_MEAN,CC_AMT_INST_MIN_REGULARITY_MEAN
127326,0.0,0.2103502286944494,0.6586150251656661,0.2091580160632117,0.0208333333333333,2.0,-965.75,38813.08171875,38813.06578125,38813.06578125,36855.0946875,0.0729166666666666,32.25,0.5,-14558,0.0,0.5,-1544.0,-6782.0,1.0,3284.46421875
127349,0.0,0.7238369900414456,0.6881308586548461,0.6253736276667938,0.0,0.0,-1389.888888888889,3381.498,3348.689210526316,3348.689210526316,3273.609315789474,0.0,37.44444444444444,0.4444444444444444,-16594,0.2,0.5555555555555556,-2777.0,-3321.0,0.8,216.0904736842105
127419,0.0,0.6512602186973006,0.23767495940595,0.2941409045081226,2.909090909090909,10.0,-1284.0,108350.15625,104960.07,104960.07,102162.69,2.9166666666666665,29.428571428571427,0.5714285714285714,-11973,0.0769230769230769,0.4285714285714285,-2687.0,-3190.0,0.9230769230769232,4936.3875
127428,1.0,0.4382813743111921,0.5717803968800709,0.3915888676807194,0.0555555555555555,5.0,-675.7777777777778,4600.995967741936,4557.199354838709,4557.199354838709,4423.047096774194,0.053763440860215,40.0,0.7777777777777778,-14063,0.6666666666666666,0.2222222222222222,-2388.0,-4459.0,0.3333333333333333,265.24769662921346
127483,0.0,0.6092756673894402,0.4519869317214981,0.2926382258659212,0.0,42.0,-1759.5,154199.50714285715,153384.525,153384.525,149832.39214285716,16.142857142857142,58.5,1.0,-10334,0.0,0.0,-1934.0,-260.0,1.0,5085.655714285714
127522,0.0,0.7898803468924867,0.7749521278062366,0.8221366311518433,0.1549295774647887,5.0,-1701.0,16345.650821917809,16316.137602739724,16316.137602739724,15431.648424657536,0.1506849315068493,52.6875,0.625,-20336,0.0,0.375,-2715.0,-9653.0,1.0,1225.0266428571429
127575,0.0,0.4118485559242397,0.3230442686629976,0.3851909924219978,0.0617283950617283,2.0,-1609.6,13627.538888888888,13527.116666666669,13527.116666666669,12978.22388888889,0.074074074074074,28.0,0.9,-13116,0.0,0.1,-2625.0,-857.0,1.0,877.06125
127725,0.0,0.4471785780453068,0.5667723832028079,0.1454946080351557,0.3666666666666666,10.0,-1769.3333333333333,21459.48677419355,21040.057741935485,21040.057741935485,20477.411129032254,0.8709677419354839,58.333333333333336,0.6666666666666666,-16257,0.0,0.3333333333333333,-2677.0,-1811.0,1.0,1777.7436206896552
127736,0.0,0.2353105173615833,0.7380279167360551,0.3108467741039428,0.85,6.0,-448.5,184149.6705,183543.09975,183543.09975,177453.882,0.85,15.0,0.0,-13600,0.3636363636363636,1.0,-535.0,-338.0,0.6363636363636364,7863.4395
127747,1.0,0.053114172843977,0.2920894189319937,0.2657758075038098,0.0,20.0,-236.2,101159.235,101159.235,101159.235,99075.4275,8.416666666666666,6.4,0.2,-10387,0.4444444444444444,0.8,-300.0,-794.0,0.5555555555555556,4720.6725
127795,0.0,0.7281412993111438,0.4909606232290599,0.7494924919833226,0.3870967741935484,20.0,-871.5,277103.0569354839,276915.8162903226,276915.8162903226,269185.3722580645,8.483870967741936,28.5,1.0,-18291,0.2,0.0,-1044.0,-794.0,0.7,14032.790357142858
127806,0.0,0.3170317785834444,0.2631435910213423,0.4375958929740439,0.0104166666666666,1.0,-899.1666666666666,18614.91,18606.463125,18606.463125,17804.87109375,0.0416666666666666,27.83333333333333,0.8333333333333334,-17926,0.0,0.1666666666666666,-1242.0,-399.0,1.0,1730.79703125
127815,0.0,0.633031641417419,0.5291074884270259,0.648085845808153,0.1954022988505747,6.0,-1132.0,74173.56,74075.27689655172,74010.10448275862,70599.73396551724,0.1954022988505747,21.5,0.25,-16197,0.4375,0.75,-2760.0,-2961.0,0.5625,4326.544360465116
127823,1.0,0.1437580534911652,0.0705029206399583,0.4835407584642157,0.3695652173913043,16.0,-1120.4615384615386,40431.46304347826,39894.10434782609,39894.10434782609,38701.85673913044,0.4347826086956521,27.153846153846157,0.8461538461538461,-10578,0.0,0.1538461538461538,-1460.0,-1648.0,1.0,2178.319090909091
127842,0.0,0.266456808245056,0.2998718920956366,0.359438722617554,0.1397849462365591,6.0,-1174.6,68435.80016129032,68455.32774193549,68445.16645161291,65196.89709677419,0.1397849462365591,24.6,0.3,-18400,0.25,0.7,-2417.0,-2724.0,0.75,4870.097119565217
127862,0.0,0.5100895276257282,0.1033876717215674,0.374410091916064,0.0,26.0,-1189.4,46799.9685,46836.75825,46836.75825,45367.893,3.45,34.0,0.8,-15739,0.1428571428571428,0.2,-2064.0,-632.0,0.8571428571428571,2484.63
127916,0.0,0.0850326148969535,0.6741455680884854,0.6411544374109635,0.375,9.0,-1393.0,37204.11,36547.63875,36547.63875,35946.916875,2.25,6.0,0.5,-12729,0.0,0.5,-2910.0,-218.0,1.0,1968.885
127962,0.0,0.3842068130556564,0.5015982116046642,0.8040142762168085,0.3229166666666667,5.0,-965.0,54051.783281250006,54045.852656250005,54045.852656250005,51577.3528125,0.3854166666666667,25.75,0.5,-20151,0.0,0.5,-1585.0,-3330.0,1.0,2912.1806250000004
127993,0.0,0.4048783643353997,0.1959388154640176,0.3102260110571093,0.0,14.0,-1455.3333333333333,13546.092857142856,13545.163928571428,13545.163928571428,13284.225,2.0,17.333333333333332,0.6666666666666666,-11151,0.2222222222222222,0.3333333333333333,-2836.0,-4385.0,0.7777777777777778,1328.126785714286
128024,0.0,0.6279908192952864,0.682907536809061,0.19120501503022,1.3157894736842106,14.0,-681.0,260081.62342105265,258594.4918421053,258594.4918421053,249127.62394736844,1.3157894736842106,15.0,1.0,-11095,0.0,0.0,-681.0,-1095.0,1.0,13756.15894736842
128027,0.0,0.4311917977993083,0.6496756191523021,0.4336167417917537,1.3333333333333333,39.0,-328.5,699911.415,691845.0075,691845.0075,673546.9725,19.33333333333333,6.0,0.0,-15871,0.0,1.0,-554.0,-6456.0,1.0,25668.6975
128089,0.0,0.5762088360175724,0.6616323354029693,0.7014862770828189,0.0,0.0,-1370.6666666666667,0.0,-21.19125,-21.19125,0.0,0.0,35.46666666666667,0.7333333333333333,-20054,0.0,0.2666666666666666,-2652.0,-1762.0,1.0,0.0
128168,0.0,0.6910212267577837,0.6214230072571126,0.4852694078509878,0.6145833333333334,4.0,-639.5,96802.74093749998,96777.84375,96777.84375,92350.57546875,0.6145833333333334,14.75,0.25,-16710,0.5,0.75,-1023.0,-2948.0,0.5,5987.3971875
128190,0.0,0.4812493411434029,0.7327857985935816,0.8213675371386927,1.2727272727272727,6.0,-802.0,204229.7427272727,202881.0743181818,202881.0743181818,197358.7213636364,2.1818181818181817,22.33333333333333,0.6666666666666666,-18876,0.0,0.3333333333333333,-1259.0,-864.0,1.0,9962.70340909091
128243,0.0,0.6397075677637197,0.7611212050920383,0.399369881295356,0.21875,9.0,-1815.3333333333333,99477.63515625,99438.399375,99438.399375,94881.21515625,0.6875,60.333333333333336,0.6666666666666666,-17643,0.25,0.3333333333333333,-1989.0,-5069.0,0.75,10595.8303125
128255,0.0,0.3689687382528466,0.5320104510479761,0.7742735934047467,0.8333333333333334,10.0,-191.0,0.0,0.0,0.0,0.0,0.8333333333333334,6.5,0.0,-12483,0.0,1.0,-298.0,-620.0,1.0,0.0
128265,0.0,0.2525986978339766,0.517101126897406,0.2106268665129612,0.0,31.0,-1132.857142857143,72204.432,72145.03199999999,72145.03199999999,70776.55799999999,10.8,16.285714285714285,0.4285714285714285,-14694,0.5,0.5714285714285714,-2876.0,-1822.0,0.5,3109.263
128318,0.0,0.2750003523983893,0.6429976197051943,0.8642543928471991,0.75,11.0,-1452.5454545454545,32540.859000000004,31733.811,31733.811,29095.83675,1.3,33.27272727272727,0.8181818181818182,-18560,0.3333333333333333,0.1818181818181818,-2265.0,-1020.0,0.6666666666666666,1708.92675
128381,0.0,0.326475210066026,0.6987153267669288,0.2975604931729293,0.5555555555555556,8.0,-835.3333333333334,61027.44954545454,59907.35863636364,59907.35863636364,58800.5509090909,1.7272727272727273,22.0,0.6666666666666666,-11838,0.0,0.3333333333333333,-1498.0,-4403.0,1.0,2678.158636363636
128429,0.0,0.6413682574954046,0.3322496875139442,0.4844171790246926,0.0625,4.0,-1311.2222222222222,6590.278285714286,6576.255857142857,6576.255857142857,6300.840428571429,0.0571428571428571,41.22222222222222,0.6666666666666666,-15044,0.0,0.3333333333333333,-2679.0,-1825.0,1.0,459.4898571428572
128485,0.0,0.1997705696341145,0.1674322374725291,0.5320528601174834,0.9090909090909092,5.0,-977.4,358002.8025,354693.6675,354693.6675,343561.83375,2.0,32.6,0.6,-16618,0.0,0.4,-1323.0,-2395.0,0.9,14985.7575
128643,0.0,0.3689687382528466,0.6047741273400556,0.5719356105743068,0.4444444444444444,5.0,-269.0,14418.526500000002,14295.447,14295.447,13950.0,0.5,9.0,0.0,-11065,0.0,1.0,-269.0,-1763.0,1.0,741.6675
128651,0.0,0.1368005219117748,0.7397913456535982,0.3644032158340596,0.4574468085106383,7.0,-1027.571428571429,66112.45611702128,66173.50723404255,66139.99659574468,63181.18053191489,0.4574468085106383,16.285714285714285,0.7142857142857143,-13798,0.0,0.2857142857142857,-1773.0,-4580.0,0.5,4117.907903225807
128656,0.0,0.8004513396487078,0.0643942965398163,0.4503125111221719,0.0,1.0,-1320.0,29.616,44.412000000000006,44.412000000000006,26.514,0.1333333333333333,27.666666666666668,1.0,-11100,0.0,0.0,-1937.0,-3118.0,1.0,90.507
128671,0.0,0.1008037063175332,0.3446556298753408,0.3886675764193395,0.0266666666666666,2.0,-1001.8571428571428,26752.947631578947,26752.947631578947,26752.947631578947,25464.601184210525,0.0263157894736842,19.285714285714285,0.5714285714285714,-18549,0.0,0.4285714285714285,-2412.0,-3699.0,1.0,2257.0789864864864
128676,0.0,0.3046721837533529,0.7129519827907579,0.7136895788277196,0.0,2.0,-1664.0,30506.325,29811.31,29811.31,29027.065,0.2222222222222222,41.0,0.6,-19588,0.2857142857142857,0.4,-2908.0,-7333.0,0.7142857142857143,1500.015
128827,0.0,0.1674084472266241,0.6460387849838346,0.2901231609597053,0.0775193798449612,6.0,-1068.0,8976.255000000001,8922.90034883721,8908.249186046512,8409.271046511629,0.0775193798449612,23.8,0.8,-10837,0.25,0.2,-1496.0,-430.0,0.75,706.4698818897638
128865,0.0,0.7209441499436497,0.2820783472350259,0.5207284263349492,0.2727272727272727,4.0,-1507.5,73658.98227272727,73317.27354545455,73317.27354545455,70963.46018181818,0.2727272727272727,50.0,1.0,-16379,0.1666666666666666,0.0,-2043.0,-3314.0,0.8333333333333334,4064.3
128889,0.0,0.3201633668633456,0.6676808788139312,0.8032372756358234,0.3703703703703703,6.0,-576.0,31915.54333333333,31610.108333333334,31610.108333333334,30975.13833333333,0.7407407407407407,19.5,0.25,-20062,0.0,0.75,-912.0,-2773.0,1.0,2152.587115384616
128893,0.0,0.4920600938649263,0.4760042588791255,0.7599636589754162,0.1052631578947368,4.0,-1815.4,22025.997,21607.496052631577,21607.496052631577,21170.376947368422,0.1052631578947368,38.8,0.8,-16907,0.0,0.2,-2715.0,-3438.0,1.0,1245.0533684210527
128907,0.0,0.1940678276718812,0.6087811966593946,0.1935893649280962,0.0909090909090909,1.0,-1269.6666666666667,142.77272727272728,0.0,0.0,0.0,0.0909090909090909,10.333333333333334,0.5555555555555556,-15318,0.0,0.4444444444444444,-2429.0,-5490.0,1.0,182.9863636363636
128916,0.0,0.6347055309763198,0.7681690113854884,0.4838763032834127,0.0,1.0,-1551.25,29084.625,29170.172368421056,29170.172368421056,28183.585263157893,0.1052631578947368,16.5,0.75,-18328,0.0,0.25,-2775.0,-3779.0,1.0,1687.2678947368422
129011,0.0,0.6577838002083306,0.4420681219665084,0.1779623399407239,0.1,18.0,-609.0,33127.51064516129,33017.24177419355,33017.24177419355,32211.863709677426,1.1612903225806452,19.166666666666668,0.6666666666666666,-10474,0.3846153846153846,0.3333333333333333,-1210.0,-2429.0,0.6153846153846154,1929.9025862068968
129079,0.0,0.6594055320683344,0.4433305737954826,0.3944588249914221,1.181818181818182,15.0,-1083.1666666666667,145857.71863636363,143844.55772727274,143844.55772727274,141013.10454545452,3.5454545454545454,34.166666666666664,0.6666666666666666,-10375,0.0,0.3333333333333333,-2100.0,-962.0,1.0,6685.535454545455
129087,0.0,0.1301285429480269,0.608494712124698,0.5631665682573491,0.0,4.0,-690.5,224491.0325,224491.0325,224491.0325,211691.125,0.4444444444444444,23.5,0.0,-13656,0.0,1.0,-853.0,-1686.0,1.0,7392.617499999999
129094,0.0,0.4686596550493113,0.6704020875706299,0.7027766826623734,0.1688311688311688,4.0,-935.1,26448.71584337349,26245.28765060241,26245.28765060241,25075.696987951804,0.1927710843373494,16.9,0.3,-18868,0.5,0.7,-1637.0,-3878.0,0.5,2291.185065789474
129110,1.0,0.2103502286944494,0.666481339590848,0.1335595461600514,0.2142857142857142,21.0,-227.0,4110.762857142858,3959.321785714286,3959.321785714286,3825.2057142857143,2.0,7.5,0.5,-11233,0.0,0.5,-272.0,-1538.0,0.8,270.5882142857143
129113,0.0,0.6479768603302221,0.6884451983618574,0.6119487956403028,0.2873563218390804,4.0,-1484.75,55323.730862068966,55299.99724137931,55299.99724137931,52741.84034482759,0.2873563218390804,30.75,0.75,-17159,0.1428571428571428,0.25,-1726.0,-2097.0,0.8571428571428571,3752.207267441861
129148,0.0,0.3457848024695955,0.6321951622009724,0.0562226382898668,0.6,28.0,-1004.75,126859.7385,126572.319,126572.319,124094.196,10.2,12.5,0.75,-9190,0.2941176470588235,0.25,-1470.0,-276.0,0.7058823529411765,5652.7155
129163,0.0,0.7826078370261895,0.789105362342872,0.5107500087376465,0.0131578947368421,1.0,-1031.0,2320.035986842105,2301.315986842105,2301.315986842105,2197.015460526316,0.0131578947368421,34.0,0.6666666666666666,-14756,0.0,0.3333333333333333,-1696.0,-833.0,0.9,181.2768
129169,0.0,0.191821602413606,0.6695656255568301,0.5714226332711672,1.1428571428571428,8.0,-1396.9,100590.7005,99781.95375000002,99781.95375000002,96815.556,0.7,29.2,0.4,-17081,0.2,0.6,-2781.0,-4783.0,0.8,4225.63275
129176,1.0,0.6363761710860439,0.7188316342792154,0.6233211645963469,0.5714285714285714,3.0,-1460.8333333333333,86991.68571428572,85721.76642857143,85721.76642857143,83587.97571428573,0.7142857142857143,25.83333333333333,0.8333333333333334,-12287,0.3333333333333333,0.1666666666666666,-2709.0,-911.0,0.6666666666666666,3114.237857142857
129201,0.0,0.2793353208976285,0.5870094946057729,0.3344144399902476,0.6296296296296297,23.0,-668.0,381811.3666666667,380055.295,380055.295,365163.72,3.4444444444444446,22.5,0.5,-10972,0.0,0.5,-1014.0,-704.0,1.0,18585.2592
129281,0.0,0.4776491548517548,0.2323715242090078,0.4111297071424266,0.5714285714285714,19.0,-1034.529411764706,201181.21875,200088.174375,200088.174375,195355.141875,5.0,23.88235294117647,0.8823529411764706,-19441,0.25,0.1176470588235294,-2586.0,-1919.0,0.75,8145.45
129366,0.0,0.1694287272664794,0.2267061592203436,0.4603789780066729,0.5,2.0,-1085.1,20995.6134375,20413.1840625,20413.1840625,19754.3390625,0.4375,36.3,0.4,-12680,0.0,0.6,-2775.0,-1184.0,1.0,1075.96125
129367,0.0,0.6879328378491735,0.41862470085549,0.8351413390232171,0.1458333333333333,5.0,-888.5714285714286,27971.292656250003,27929.80734375,27929.80734375,26996.91,0.1458333333333333,29.285714285714285,0.5714285714285714,-16203,0.0,0.4285714285714285,-2126.0,-4864.0,1.0,1619.6165625
129433,0.0,0.175605979469379,0.6050876946871511,0.7369176113792011,0.4117647058823529,63.0,-1162.6,391041.74117647065,388524.4411764706,388524.4411764706,379910.4776470589,23.11764705882353,36.0,0.6,-12405,0.0,0.4,-2787.0,-1067.0,1.0,16756.62617647059
129481,0.0,0.7016957740576931,0.4727000494964663,0.6044481011068735,0.4408602150537634,5.0,-1256.0,77791.29421875,77753.80453125,77743.96078125,74582.3503125,0.4479166666666667,42.0,1.0,-15867,0.0,0.0,-1256.0,-7601.0,1.0,4368.064891304348
129530,0.0,0.1830351672178103,0.6629333394199787,0.5362210337171037,0.2435897435897435,8.0,-993.75,88192.11173076923,88156.27788461538,88156.27788461538,83659.98576923077,0.8717948717948718,15.5,0.5,-15456,0.0,0.5,-2411.0,-1096.0,1.0,6195.811558441558
129534,0.0,0.7076993447402619,0.5962286115696024,0.7943678402314651,0.4444444444444444,7.0,-1016.2222222222222,82033.535,81846.85388888889,81846.85388888889,78810.63555555556,0.4444444444444444,25.444444444444443,0.7777777777777778,-18334,0.0,0.2222222222222222,-1851.0,-876.0,1.0,4598.271
129654,1.0,0.3457848024695955,0.6049256956716039,0.3077780492337553,3.0,10.0,-374.625,108766.3365,103902.1335,103902.1335,87156.33300000001,2.4,12.875,0.75,-19356,0.0,0.25,-1641.0,-2631.0,1.0,4604.8095
129682,0.0,0.3825018041447388,0.3031508858177511,0.3606893057417171,0.0,1.0,-204.0,4433.717045454545,4433.717045454545,4433.717045454545,4305.571363636364,0.1363636363636363,7.0,0.0,-13569,0.0,1.0,-204.0,-859.0,1.0,320.7170454545455
129712,0.0,0.6706517530862718,0.6957748735108377,0.6548954890663291,0.3176470588235294,4.0,-1777.25,126697.7789010989,126685.3321978022,126685.3321978022,121321.06664835164,0.2967032967032967,36.25,1.0,-16041,0.25,0.0,-2616.0,-1407.0,0.75,7299.198214285714
129724,0.0,0.1777040724853336,0.1546338216088086,0.29134076876273,1.2727272727272727,4.0,-584.5714285714286,126204.35318181818,123687.27,123687.27,118238.4940909091,1.3636363636363635,15.857142857142858,0.7142857142857143,-11941,0.5714285714285714,0.2857142857142857,-1495.0,-1827.0,0.4285714285714285,5038.793181818181
129734,0.0,0.7091891096653581,0.4991545155230971,0.4069033352687349,0.2195121951219512,5.0,-808.3333333333334,119106.67774390244,119100.68341463414,119100.68341463414,113947.10725609756,0.3536585365853658,27.33333333333333,0.3333333333333333,-11154,0.5,0.6666666666666666,-952.0,-1892.0,0.5,6686.677777777778
129754,0.0,0.5797274227921155,0.0521316688733209,0.1595146946665215,0.0,0.0,-483.3333333333333,0.0,0.0,0.0,0.0,0.0,7.0,0.3333333333333333,-9179,0.1111111111111111,0.6666666666666666,-678.0,-931.0,0.8888888888888888,0.0
129771,0.0,0.5513812618027899,0.2773510549581825,0.5174294812994099,1.7777777777777777,6.0,-1724.875,253108.993125,251539.243125,251539.243125,245305.854375,1.3333333333333333,39.25,0.875,-16531,0.1428571428571428,0.125,-2828.0,-436.0,0.8571428571428571,12416.0025
129778,0.0,0.6863823354047934,0.5663051863805107,0.2485815506982115,0.0625,39.0,-751.0,3810.065294117647,3810.065294117647,3810.065294117647,3810.065294117647,4.0,25.0,1.0,-19766,0.2857142857142857,0.0,-751.0,-1662.0,0.7142857142857143,1.9508823529411763
129847,1.0,0.2498850627504553,0.6237249820133042,0.1003305012051429,0.7142857142857143,19.0,-767.75,111687.47035714284,110365.62428571428,110365.62428571428,104852.0925,1.5,13.875,0.625,-10635,0.25,0.375,-2083.0,-183.0,0.65,5493.1050000000005
129870,0.0,0.3233112448967859,0.7550578932420546,0.4796345987666508,0.0,28.0,-1247.875,315750.83,312900.58,312900.58,303903.80000000005,6.888888888888889,39.5,0.75,-16206,0.1666666666666666,0.25,-2586.0,-9365.0,0.8333333333333334,11066.155
129905,0.0,0.7180328113294772,0.5262516221252161,0.123668065912447,0.0588235294117647,28.0,-1280.75,158620.05500000002,158441.135,158441.135,153094.88,9.61111111111111,41.5,1.0,-10052,0.0,0.0,-2368.0,-1416.0,1.0,7702.757500000001
129952,0.0,0.5602843280409464,0.2251725641556083,0.8059638988082733,0.25,10.0,-1323.3333333333333,177102.37125,176148.15374999997,176148.15374999997,173277.58125000002,4.583333333333333,44.333333333333336,0.3333333333333333,-15912,0.0,0.6666666666666666,-2892.0,-878.0,1.0,7310.14875
129953,0.0,0.1566398270314114,0.4418631786258237,0.7221562019072795,0.0833333333333333,2.0,-1236.4,43956.50625,43993.1709375,43964.96812500001,41892.8278125,0.0833333333333333,40.6,0.6,-18368,0.6,0.4,-1793.0,-9937.0,0.4,2638.4521875
130003,0.0,0.3139166772114369,0.4055556476548643,0.3386518754314144,1.0,13.0,-417.0,184066.813125,180652.820625,180652.820625,173591.82,2.25,13.75,0.0,-11740,0.2222222222222222,1.0,-886.0,-3730.0,0.7777777777777778,6916.5337500000005
130276,0.0,0.3706496323299817,0.6547350591603714,0.5204305982236961,0.2463768115942029,15.0,-1062.0,108149.59369565218,108429.9195652174,108429.9195652174,104749.40608695651,3.4347826086956523,23.5,0.5,-16814,0.2,0.4166666666666667,-2482.0,-6614.0,0.8,7599.258529411765
130291,1.0,0.4188542886233217,0.4663004380197989,0.4037968038231603,0.2205882352941176,6.0,-880.4545454545455,40944.195,40920.88830882352,40920.88830882352,38674.65705882353,0.2647058823529412,29.545454545454547,0.4545454545454545,-12202,0.1818181818181818,0.4545454545454545,-2862.0,-667.0,0.8181818181818182,2121.522985074627
130315,1.0,0.7165702448010511,0.6053489347754197,0.2165507569179197,0.5416666666666666,11.0,-1281.7777777777778,61014.15140625,61004.73140625,61004.73140625,58386.45421875,0.5416666666666666,35.111111111111114,0.8888888888888888,-19520,0.3125,0.1111111111111111,-2313.0,-1107.0,0.6875,3760.764375
130363,0.0,0.5884877883422673,0.6230524325228005,0.4362149667453889,0.0,0.0,-693.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,-13390,0.0,1.0,-693.0,-3289.0,1.0,0.0
130365,0.0,0.8406665596573005,0.7726556348637362,0.7701877028799696,0.2727272727272727,5.0,-1686.6666666666667,363671.49705882353,363315.3352941177,363315.3352941177,351196.800882353,1.2352941176470589,55.833333333333336,1.0,-11349,0.0,0.0,-2759.0,-1732.0,1.0,18294.17625
130441,0.0,0.2678689358444539,0.5469170230801262,0.4492231000238065,1.0909090909090908,11.0,-1500.2727272727273,352387.74375,348911.70937500003,348911.70937500003,336818.42250000004,2.5,37.0,0.6363636363636364,-18596,0.4090909090909091,0.3636363636363636,-2800.0,-647.0,0.5909090909090909,16331.339999999998
130537,0.0,0.5726825047161584,0.6901265354930579,0.3390895395347169,0.03125,3.0,-1532.5,15014.8059375,14948.14453125,14948.14453125,14391.99421875,0.03125,33.75,0.5,-18632,0.0,0.5,-2830.0,-3919.0,1.0,1590.33140625
130581,0.0,0.5100895276257282,0.6810388906520594,0.4201811477091103,0.1,23.0,-1315.5,27949.4415,27801.9315,27801.9315,27772.8705,9.0,35.625,0.75,-12248,0.0,0.25,-1882.0,-1436.0,1.0,2452.005
130585,1.0,0.0406200395828735,0.6356510079930162,0.543370688943746,0.189873417721519,7.0,-581.2,38926.333481012654,38965.48518987342,38941.5611392405,36777.71848101266,0.6455696202531646,16.333333333333332,0.3333333333333333,-15768,0.25,0.6666666666666666,-1326.0,-1089.0,0.75,1999.1925
130587,0.0,0.6127042441012546,0.6858078520679759,0.7213822426942202,0.6756756756756757,13.0,-1137.4,273373.08445945947,272470.81986486487,272470.81986486487,259430.15554054052,1.0810810810810811,32.6,0.4,-13405,0.0,0.6,-2257.0,-3252.0,1.0,13953.237428571429
130600,0.0,0.5478104658520093,0.1332991460331683,0.2747727667622763,0.0,28.0,-898.8,94423.2325,94347.155,94347.155,92461.1125,14.944444444444445,30.2,0.4,-12488,0.0,0.6,-1416.0,-786.0,1.0,4583.845
130748,0.0,0.5744466170995097,0.3995182038422861,0.4243258126577749,0.0104166666666666,1.0,-1370.8,10.4925,0.6201562500000004,0.6201562500000004,0.0,0.0104166666666666,31.3,0.8,-14891,0.0,0.2,-2051.0,-921.0,1.0,45.64875
130803,0.0,0.7490217048463391,0.580181021919426,0.8306199393085477,0.3529411764705882,5.0,-1685.75,169397.07988235293,169457.9622352941,169457.9622352941,162333.8174117647,0.3647058823529411,40.875,0.75,-18189,0.0,0.25,-2661.0,-3208.0,1.0,9589.285714285714
130860,0.0,0.7209441499436497,0.5286824946968182,0.3651856611730973,0.0,9.0,-1177.857142857143,6958.685,6872.865000000001,6872.865000000001,6872.85,3.333333333333333,22.0,1.0,-12777,0.2727272727272727,0.0,-1359.0,-317.0,0.7272727272727273,1525.0
130928,0.0,0.6642482627052363,0.7151977417625237,0.6603209652427665,0.0,0.0,-2022.8333333333333,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0.8333333333333334,-18919,0.0,0.1666666666666666,-2823.0,-2438.0,1.0,0.0
130967,1.0,0.7366226976503176,0.6401514456239585,0.4343115676384961,1.2,4.0,-1409.0,39823.5375,38793.370500000005,38793.370500000005,34355.7585,1.2,47.0,0.3333333333333333,-15616,0.0,0.6666666666666666,-1587.0,-2483.0,1.0,1956.1095
131012,0.0,0.6690566947824041,0.5913866989491036,0.3374867799492004,0.5569620253164557,8.0,-1751.6666666666667,143643.98531249998,143643.98531249998,143643.98531249998,138291.525,0.55,58.0,1.0,-17343,0.0,0.0,-2838.0,-3578.0,1.0,9000.0
131095,0.0,0.6041125998015721,0.6788403031961303,0.4150129478197488,0.3548387096774194,5.0,-942.5,75260.91255319149,75242.52430851063,75242.52430851063,72075.87957446808,0.351063829787234,6.0,0.25,-15327,0.25,0.75,-1289.0,-2293.0,0.75,4159.405760869566
131128,0.0,0.2707073872651806,0.6069151068868388,0.3499018796225027,0.8823529411764706,57.0,-997.6428571428572,271664.94044117647,270514.9720588235,270514.9720588235,262106.0748529412,14.235294117647058,18.642857142857142,0.2142857142857142,-15218,0.0,0.7857142857142857,-1686.0,-4627.0,1.0,13085.322272727271
131184,0.0,0.6769925032909132,0.6958396722560182,0.3736443392193114,2.1,19.0,-1568.6666666666667,67958.658,65109.114,65109.114,63057.222,5.0,14.666666666666666,0.6666666666666666,-13181,0.1111111111111111,0.3333333333333333,-2147.0,-2695.0,0.8888888888888888,3440.826
131243,0.0,0.2707073872651806,0.0962004809942759,0.335536855361186,0.0,0.0,-1052.0,0.0,-43.713750000000005,-43.713750000000005,0.0,0.0,35.25,0.5,-13467,0.1428571428571428,0.5,-1492.0,-1859.0,0.8571428571428571,0.0
131291,0.0,0.2807895743848605,0.7752304082893207,0.8049402801972595,2.75,13.0,-870.4285714285714,724062.076875,720332.139375,720332.139375,705750.5925,9.625,23.142857142857142,0.2857142857142857,-19922,0.0,0.7142857142857143,-1257.0,-1128.0,1.0,32500.873125
131377,0.0,0.5280927512030451,0.4542411586189098,0.6794097070352703,0.6666666666666666,10.0,-438.0,296513.51200000005,296889.924,296889.924,288316.315,1.2444444444444445,15.0,0.5,-11396,0.0,0.5,-463.0,-2105.0,1.0,16317.699146341463
131403,1.0,0.0386975129332644,0.6521600289691367,0.6451064874920575,0.1573033707865168,4.0,-447.75,23420.6545,23060.5655,23060.5655,22192.789,0.1555555555555555,1.25,0.4375,-13270,0.6666666666666666,0.5625,-2767.0,-2290.0,0.3333333333333333,1588.3430113636364
